Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
1.92,0.0593488749200888,-0.0862174299091525,0.401611866429448,-0.0341394861486094,-0.0756382658186625,-0.439685665243119,-0.0593488749200888,0.0862174299091525,0.398388133570552
1.96,0.0606965809238079,-0.0926695040338884,0.431270809844136,-0.0369313733750391,-0.0871045947796166,-0.467407163402438,-0.0606965809238079,0.0926695040338884,0.368729190155864
2,0.061061546940068,-0.0990372801440056,0.456393690779805,-0.0298282030374485,-0.0892048091220905,-0.43387052069977,-0.061061546940068,0.0990372801440056,0.343606309220195
2.04,0.0614472690032795,-0.103801505445863,0.473044814541936,-0.0302602853087477,-0.0792819427411728,-0.356791298227012,-0.0614472690032795,0.103801505445863,0.326955185458064
2.08,0.0626194161460019,-0.108081249463396,0.489071549847722,-0.0367502268001758,-0.0775678337266478,-0.357906870945543,-0.0626194161460019,0.108081249463396,0.310928450152278
2.12,0.0627388806946549,-0.112309915010169,0.501885833218694,-0.0290281319964082,-0.0790923739135823,-0.33156763638258,-0.0627388806946549,0.112309915010169,0.298114166781306
2.16,0.0628966342429128,-0.117247290748102,0.516747893765569,-0.0295038786741371,-0.0866072704724741,-0.358880210081487,-0.0628966342429128,0.117247290748102,0.283252106234431
2.2,0.0631082549089267,-0.121228545115315,0.529465856030583,-0.030118323592199,-0.0812633565204522,-0.343231704182923,-0.0631082549089267,0.121228545115315,0.270534143969417
2.24,0.0635046311621611,-0.125555407448456,0.546602310612798,-0.0317887575074647,-0.0858286182884079,-0.395443786358088,-0.0635046311621611,0.125555407448456,0.253397689387202
2.28,0.0631940653725029,-0.128900443219207,0.562520863488317,-0.0264894751322303,-0.0800540441936743,-0.390717250350118,-0.0631940653725029,0.128900443219207,0.237479136511684
2.32,0.0625005866751966,-0.132294792098576,0.577580692246556,-0.0234666249766929,-0.0820394329465006,-0.389184965283423,-0.0625005866751966,0.132294792098576,0.222419307753444
2.36,0.0621683554016206,-0.135104498390671,0.594493271782994,-0.0261680893185893,-0.0790430856429722,-0.415723924218119,-0.0621683554016206,0.135104498390671,0.205506728217006
2.4,0.0620132247757616,-0.138463147552913,0.61331850476563,-0.0275586286369269,-0.084773825830756,-0.443852061714977,-0.0620132247757616,0.138463147552913,0.18668149523437
2.44,0.0613764387432951,-0.141220910892713,0.629994871094823,-0.0238155251239358,-0.0816472137934744,-0.430328215354681,-0.0613764387432951,0.141220910892713,0.170005128905177
2.48,0.061052057601448,-0.144235565140303,0.647852184250951,-0.0261515622243286,-0.0850621991227117,-0.450726329944283,-0.061052057601448,0.144235565140303,0.152147815749049
2.52,0.0601596319061411,-0.146778589981397,0.660044373944402,-0.0216563619104604,-0.0828306596407104,-0.39986689453274,-0.0601596319061411,0.146778589981397,0.139955626055598
2.56,0.0595306997111698,-0.14931397346306,0.671977819874883,-0.0235013095488011,-0.084081060017615,-0.40296626861617,-0.0595306997111698,0.14931397346306,0.128022180125117
2.6,0.0586846564325193,-0.15195493203838,0.683921219781041,-0.0216536205091692,-0.0862278845970832,-0.408781463965774,-0.0586846564325193,0.15195493203838,0.116078780218959
2.64,0.0585894088354917,-0.154355220616789,0.692882718518376,-0.0273638583953954,-0.0856868849157053,-0.383211044085771,-0.0585894088354917,0.154355220616789,0.107117281481624
2.68,0.058043437840847,-0.156662180018115,0.700752975419164,-0.0238822233330796,-0.0862184102893358,-0.376019519607723,-0.058043437840847,0.156662180018115,0.0992470245808363
2.72,0.0577004929472118,-0.159280696351127,0.710882069543004,-0.0253838280088795,-0.0899158181702295,-0.403473944851011,-0.0577004929472118,0.159280696351127,0.089117930456996
2.76,0.0573977920858967,-0.161132088548771,0.718426825478673,-0.0256799788926478,-0.0852215054267237,-0.381224705076218,-0.0573977920858967,0.161132088548771,0.0815731745213271
