Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
65.84,-0.0922495119385399,1.3071676977312,0.981202963739634,0.0405077080333281,0.2,-0.37882600364089,-0.10775048806146,0.792832302268797,0.0187970362603664
65.88,-0.0892671214440744,1.31464805788594,0.982560399919748,0.0389904649606478,0.2,-0.355736134387553,-0.110732878555926,0.785351942114061,0.0174396000802517
65.92,-0.0892329998659526,1.32658913133177,0.983574870973825,0.0171135624764312,0.176225414296007,-0.352778839454055,-0.110767000134047,0.773410868668228,0.0164251290261745
65.96,-0.0913864810259044,1.34371334563508,0.983097676187754,6.66834771659679e-05,0.132048993880942,-0.337590733401477,-0.108613518974096,0.756286654364919,0.0169023238122463
66,-0.0935417068000881,1.36063664075902,0.983614567667246,-0.000591264401298891,0.128299142985365,-0.347756237149239,-0.106458293199912,0.739363359240979,0.0163854323327541
66.04,-0.0975568281045326,1.38614297952038,0.983159307390451,-0.0159336128136325,0.055202506918647,-0.33777431858331,-0.102443171895467,0.713857020479618,0.0168406926095486
66.08,-0.102456432357739,1.41755386516154,0.9829340018332,-0.0243221902868406,-0.000218234895313751,-0.3399275316149,-0.0975435676422607,0.682446134838463,0.0170659981667995
66.12,-0.109089910410253,1.45144844584272,0.983904603868723,-0.0397845478673626,-0.031038887698327,-0.352337776564062,-0.0909100895897472,0.648551554157279,0.0160953961312771
66.16,-0.115226599372835,1.48857839239952,0.984519485384226,-0.0383314850987285,-0.0688590072798057,-0.349055821329355,-0.0847734006271654,0.611421607600485,0.0154805146157742
66.2,-0.120072182918182,1.51942931998759,0.98595679178834,-0.030416881086356,-0.0328838928344333,-0.357967762388289,-0.0799278170818178,0.580570680012411,0.0140432082116604
66.24,-0.125920316770908,1.55827508184928,0.988700155168772,-0.0401154062986183,-0.107222313271184,-0.372371927425265,-0.0740796832290922,0.541724918150723,0.0112998448312283
66.28,-0.131815792353506,1.5971114457773,0.992229823023081,-0.0426805001392418,-0.121602924503612,-0.381977206401527,-0.0681842076464942,0.5028885542227,0.00777017697691917
66.32,-0.136741592977199,1.63409734973189,0.995859984308481,-0.0372418897816438,-0.121513059176247,-0.384781681001186,-0.0632584070228005,0.465902650268111,0.00414001569151878
66.36,-0.140374981390244,1.66209342598394,0.999180797487497,-0.02887563675295,-0.0643559766074937,-0.383340326495469,-0.0596250186097557,0.437906574016059,0.00081920251250267
66.4,-0.144549916055352,1.69452128837908,1.00250268355012,-0.0344879574722422,-0.109689704490658,-0.385010359957814,-0.0554500839446484,0.405478711620923,-0.0025026835501194
66.44,-0.147456728516192,1.72372638915128,1.00509190931916,-0.0260288657566866,-0.0963900752043107,-0.378983375273645,-0.052543271483808,0.376273610848718,-0.00509190931916237
66.48,-0.149698007011274,1.75117294243522,1.00698852911592,-0.0218287858685624,-0.0934270431341482,-0.373015809267759,-0.0503019929887263,0.348827057564785,-0.0069885291159153
66.52,-0.152043819605073,1.77560938598768,1.00826049223542,-0.0234505126604865,-0.0799281434540099,-0.367419201113284,-0.0479561803949269,0.324390614012318,-0.00826049223542213
66.56,-0.153706763569192,1.79368827561484,1.00882697477937,-0.0188982631627402,-0.0388292636370583,-0.360664157614112,-0.0462932364308081,0.306311724385156,-0.00882697477936745
66.6,-0.154876783209133,1.81394268238026,1.00960982218385,-0.0155767521145249,-0.0626347814313977,-0.363236883871257,-0.0451232167908666,0.286057317619736,-0.00960982218384743
66.64,-0.156310856027112,1.83247021914744,1.01068866625428,-0.0180405336434118,-0.0565221565161762,-0.366755492210388,-0.0436891439728882,0.267529780852562,-0.010688666254282
66.68,-0.157931431794372,1.84988726434303,1.01156080141664,-0.0200001577819829,-0.0546252282458389,-0.365145848043263,-0.0420685682056281,0.250112735656971,-0.0115608014166355
66.72,-0.158901329705376,1.86577043224038,1.01278198137879,-0.0154238958880521,-0.0489741901966824,-0.369270007625222,-0.0410986702946241,0.234229567759618,-0.0127819813787937
66.76,-0.160315590971473,1.87710127363247,1.0141977109015,-0.0192401282171,-0.0188956188285325,-0.371948931954801,-0.039684409028527,0.222898726367527,-0.0141977109014988
66.8,-0.161806812185376,1.89089262013501,1.01564300432801,-0.0203344474931496,-0.0424201483051784,-0.372995613127947,-0.0381931878146239,0.209107379864987,-0.0156430043280125
66.84,-0.1635720998724,1.90391693425744,1.01761842146516,-0.0230196747407355,-0.0414589163435611,-0.379315844811499,-0.0364279001276,0.196083065742562,-0.0176184214651585
66.88,-0.165398983892271,1.91684432064368,1.01918495073915,-0.0241395450447857,-0.0455107467452281,-0.376045467659831,-0.0346010161077286,0.183155679356316,-0.0191849507391453
66.92,-0.167509674257357,1.92861321137268,1.02037752047181,-0.0270431667477073,-0.0411632742487602,-0.372940527014434,-0.0324903257426434,0.171386788627317,-0.0203775204718113
66.96,-0.169846146000305,1.94028146959728,1.02137029543519,-0.029606135127374,-0.0447330601783141,-0.371479721844196,-0.0301538539996952,0.159718530402723,-0.0213702954351902
67,-0.171718539018509,1.9492775999871,1.02229977026582,-0.0268141941910776,-0.0279711165126625,-0.371354198522866,-0.0282814609814908,0.150722400012898,-0.0222997702658176
67.04,-0.174096212418062,1.96081143410805,1.0233278311789,-0.0314983034890505,-0.0513159833444326,-0.372898689344525,-0.0259037875819378,0.139188565891952,-0.0233278311789036
67.08,-0.176384415856114,1.97232862537037,1.0240716971457,-0.0316907525778475,-0.0555196612778668,-0.370475328527391,-0.0236155841438861,0.127671374629633,-0.0240716971457005
67.12,-0.179153071401275,1.98267599535292,1.02567363157868,0.2,-0.050629606923407,-0.379905123800039,-0.720846928598725,0.117324004647077,-0.0256736315786839
67.16,-0.181522379251279,1.99394815947795,1.02639592066407,0.2,-0.061839780632646,-0.371521162129939,-0.718477620748721,0.106051840522051,-0.026395920664072
67.2,-0.183820755504523,2.00201877301049,1.02713966742158,0.2,-0.0408442929210177,-0.372160404071212,-0.716179244495477,0.0979812269895062,-0.0271396674215794
67.24,-0.188057988263923,2.01248949415497,1.02725029364228,0.2,-0.0628374260142913,-0.365938791148365,-0.711942011736077,0.0875105058450325,-0.0272502936422825
67.28,-0.194563344855166,2.02188898670874,1.02752006426454,0.2,-0.0583879875938874,-0.367719621062279,-0.705436655144834,0.0781110132912555,-0.0275200642645359
67.32,-0.2038589863024,2.03072871620322,1.02742708101869,0.18481086534306,-0.0575694344202953,-0.364100630886853,-0.6961410136976,0.0692712837967848,-0.0274270810186863
67.36,-0.213889547779726,2.03738974015177,1.02664685621858,0.176679022553836,-0.0437550098377629,-0.356892957106233,-0.686110452220274,0.062610259848229,-0.0266468562185764
67.4,-0.230520473961345,2.04457386732056,1.02571654692292,0.121896137703428,-0.0504267143373161,-0.354980251215398,-0.669479526038655,0.0554261326794419,-0.0257165469229221
67.44,-0.252563772192286,2.05115192303451,1.02457929030061,0.0738249870932156,-0.0484015484462805,-0.352393582731485,-0.647436227807714,0.0488480769654891,-0.0245792903006077
67.48,-0.278844496259903,2.05659984799997,1.02323520556092,0.032826876146708,-0.0420070416648201,-0.349702417768538,-0.621155503740097,0.0434001520000313,-0.0232352055609226
67.52,-0.302569238192993,2.06035903072611,1.02213597670197,0.0437491563899118,-0.0307583476563723,-0.351647832557559,-0.597430761807007,0.0396409692738939,-0.0221359767019749
67.56,-0.335413417183094,2.0645378928311,1.02139902487397,-0.0365894316100962,-0.0354982059012086,-0.35494639890641,-0.564586582816906,0.0354621071689047,-0.0213990248739719
67.6,-0.370229468748577,2.06827292769875,1.02111328020692,-0.0641757233860243,-0.03359259135396,-0.359358396232128,-0.529770531251423,0.0317270723012455,-0.0211132802069187
67.64,-0.405812366935722,2.07105317672742,1.02261424437165,-0.0831006912608415,-0.0274803430283475,-0.37801819319278,-0.494187633064278,0.0289468232725829,-0.0226142443716526
67.68,-0.441817972573427,2.07423806574087,1.02401328459382,-0.0996848641289977,-0.0317312048730778,-0.377743702366948,-0.458182027426573,0.0257619342591342,-0.0240132845938206
67.72,-0.475083764512697,2.07663812301817,1.02655470743775,-0.0915262141115918,-0.0267534658944026,-0.390486266575754,-0.424916235487303,0.0233618769818293,-0.0265547074377537
67.76,-0.500717657694705,2.0790595289123,1.02789748087525,-0.0436906982339534,-0.0278354191242363,-0.379224268645048,-0.399282342305295,0.0209404710877048,-0.0278974808752537
67.8,-0.530365693450423,2.08202412024503,1.02891731634736,-0.0848574171544548,-0.0330532655047489,-0.376560601688921,-0.369634306549577,0.0179758797549678,-0.0289173163473606
67.84,-0.556910830962653,2.08621151157867,1.02971816435456,-0.071464466720085,-0.0438632702854264,-0.374828985676169,-0.343089169037347,0.0137884884213331,-0.0297181643545628
67.88,-0.57973217104437,2.08953634175157,1.03027701750398,-0.0519783436858508,-0.0386964166722354,-0.372747900001705,-0.32026782895563,0.0104636582484328,-0.0302770175039768
67.92,-0.599539778512343,2.09306289340929,1.02964616194367,-0.0366578564120478,-0.0415990211550048,-0.360595939159393,-0.300460221487657,0.0069371065907089,-0.0296461619436741
67.96,-0.616003159178739,2.09744972710118,1.02953505888581,-0.0175605872238077,-0.0497919956748391,-0.365797204978764,-0.283996840821261,0.00255027289881715,-0.0295350588858128
68,-0.627666661186327,2.10111374056744,1.02799189463258,0.0143410955958636,-0.0458313488232565,-0.350764081016183,-0.272333338813673,-0.00111374056743641,-0.0279918946325779
