Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
4.92,0.0662706073037398,-0.143401373749046,0.917016433551908,-0.0368181284954668,-0.0761522362786682,-0.417410174701363,-0.0662706073037398,0.143401373749046,-0.117016433551907
4.96,0.0653251877229409,-0.142582105008138,0.917169259861112,-0.0345344680435974,-0.0740146903564284,-0.415500347705186,-0.0653251877229409,0.142582105008138,-0.117169259861112
5,0.0645371567647331,-0.141968104741195,0.917263256385922,-0.0355303207051932,-0.075593768014401,-0.41519338664338,-0.0645371567647331,0.141968104741195,-0.117263256385922
5.04,0.06373784206902,-0.141261967437045,0.917464004829526,-0.0352550411091479,-0.0749042215231732,-0.416595806565881,-0.06373784206902,0.141261967437045,-0.117464004829526
5.08,0.0627409801399207,-0.140526303458547,0.917828487232327,-0.0335021677712499,-0.0746710298090398,-0.418650315368921,-0.0627409801399207,0.140526303458547,-0.117828487232327
5.12,0.0622430192815597,-0.140030802489291,0.917617665603757,-0.0371702234187225,-0.0765551045975667,-0.413027521215379,-0.0622430192815597,0.140030802489291,-0.117617665603757
5.16,0.0616786208367679,-0.139427656472792,0.917446600273252,-0.0365706681811381,-0.075786569941625,-0.413574786861986,-0.0616786208367679,0.139427656472792,-0.117446600273251
5.2,0.0609718718630477,-0.13869214483001,0.917150126770139,-0.0353436968663601,-0.0747784784003339,-0.412407361584902,-0.0609718718630477,0.13869214483001,-0.117150126770139
5.24,0.0604997734849267,-0.138139327015691,0.916491316631436,-0.0370366807258319,-0.0762049392777417,-0.408688890413195,-0.0604997734849267,0.138139327015691,-0.116491316631436
5.28,0.0598744149852128,-0.137344812808863,0.916116820648313,-0.0357580859609699,-0.074350689305226,-0.411577766610682,-0.0598744149852128,0.137344812808863,-0.116116820648313
5.32,0.0594019618650404,-0.136633578823828,0.915650771930814,-0.0368356438894317,-0.0749654870002706,-0.410661448549479,-0.0594019618650404,0.136633578823828,-0.115650771930814
5.36,0.0589778530730761,-0.136150471540756,0.915440665557981,-0.0371473867579376,-0.0767564615094189,-0.41334712035358,-0.0589778530730761,0.136150471540756,-0.11544066555798
5.4,0.0584322863903496,-0.135447334650163,0.915257500484586,-0.0361361816102759,-0.0750972856398471,-0.413755832142383,-0.0584322863903496,0.135447334650163,-0.115257500484586
5.44,0.058055432729386,-0.134740966467612,0.914574788883328,-0.0373676523818942,-0.0750613983464475,-0.408649526064098,-0.058055432729386,0.134740966467612,-0.114574788883328
5.48,0.0578927077958761,-0.134149852055339,0.913954960182309,-0.0390246387298503,-0.0759588377915589,-0.409197590293735,-0.0578927077958761,0.134149852055339,-0.113954960182309
5.52,0.0573772162039642,-0.133669827102063,0.91407679207623,-0.0362884775706634,-0.0768682984568338,-0.416903022110462,-0.0573772162039642,0.133669827102063,-0.11407679207623
5.56,0.0572909394895274,-0.133312425476036,0.913530753925443,-0.0395878328983591,-0.0779123524149937,-0.410179456172138,-0.0572909394895274,0.133312425476036,-0.113530753925443
5.6,0.0568023480289354,-0.132817036750221,0.91320245154202,-0.0364896175969378,-0.0769459185272164,-0.412419724161923,-0.0568023480289354,0.132817036750221,-0.11320245154202
5.64,0.0567616689037123,-0.132313267789506,0.912918614223599,-0.0399462931581727,-0.0769471932546788,-0.412948861055821,-0.0567616689037123,0.132313267789506,-0.112918614223599
5.68,0.0563627768021838,-0.131890259711224,0.912431227043271,-0.0372136623330789,-0.0776483231771871,-0.410895506075025,-0.0563627768021838,0.131890259711224,-0.112431227043271
5.72,0.0561638780910884,-0.13162695828665,0.912267791107297,-0.0387467788304933,-0.0790045830295978,-0.414278163004667,-0.0561638780910884,0.13162695828665,-0.112267791107297
5.76,0.0558945775453636,-0.131389304683864,0.912021743133664,-0.0382233726086646,-0.0793651341684611,-0.413553554223478,-0.0558945775453636,0.131389304683864,-0.112021743133664
5.8,0.0557803103231335,-0.131314063409816,0.911796199157834,-0.0394522048010738,-0.0808159087337474,-0.413869865699858,-0.0557803103231335,0.131314063409816,-0.111796199157834
5.84,0.0558185670801412,-0.131202817523615,0.911639200523496,-0.0407229979688063,-0.0807640039149325,-0.414700412195921,-0.0558185670801412,0.131202817523615,-0.111639200523496
5.88,0.0557132196914358,-0.13118735584946,0.911663042381406,-0.0397154650546369,-0.0817386064706726,-0.416744016448408,-0.0557132196914358,0.13118735584946,-0.111663042381406
5.92,0.0557758307078152,-0.131260314439127,0.911397503688931,-0.0411116239387068,-0.0826933165968923,-0.413940767683089,-0.0557758307078152,0.131260314439127,-0.111397503688931
5.96,0.0556541957417937,-0.131160545816725,0.910971151664853,-0.0397926767457075,-0.0816204756863004,-0.412342253362387,-0.0556541957417937,0.131160545816725,-0.110971151664853
6,0.0557499338920605,-0.131224101664511,0.910450207069516,-0.0415725787694602,-0.0831331526434573,-0.411357797655463,-0.0557499338920605,0.131224101664511,-0.110450207069516
6.04,0.0558954783614735,-0.13142315070743,0.909939812496305,-0.0421158438186054,-0.0844914194274509,-0.411429001004249,-0.0558954783614735,0.13142315070743,-0.109939812496304
6.08,0.0559359044841009,-0.131386740525877,0.909499989822507,-0.0414554176234874,-0.0829737574727072,-0.412134688286483,-0.0559359044841009,0.131386740525877,-0.109499989822507
6.12,0.0558838031849145,-0.131336278103865,0.908705877140164,-0.0408524932491783,-0.0831109541815029,-0.408413731839508,-0.0558838031849145,0.131336278103865,-0.108705877140164
6.16,0.0559789024626401,-0.13135357055712,0.907885121181607,-0.0421063048934774,-0.0838887052835246,-0.407954332852364,-0.0559789024626401,0.13135357055712,-0.107885121181607
6.2,0.0560065364575829,-0.131232240074351,0.9072834122926,-0.0417233266755093,-0.0830632082113468,-0.410059719345719,-0.0560065364575829,0.131232240074351,-0.1072834122926
6.24,0.0562195182852826,-0.131283593884547,0.906759547069669,-0.0433106412251814,-0.0846413464128102,-0.410790790219605,-0.0562195182852826,0.131283593884547,-0.106759547069669
6.28,0.0564050496043175,-0.131143228643322,0.906326400116086,-0.0432914139743791,-0.0834098746184315,-0.411694918530434,-0.0564050496043175,0.131143228643322,-0.106326400116086
6.32,0.0563915775197806,-0.130979597032152,0.90618990547955,-0.0419063097129852,-0.0834322106566693,-0.41480584718287,-0.0563915775197806,0.130979597032152,-0.10618990547955
6.36,0.0565004883535916,-0.130918090903066,0.905582772567868,-0.0429805290891584,-0.0844355085147243,-0.410008277786523,-0.0565004883535916,0.130918090903066,-0.105582772567868
6.4,0.0565321691871548,-0.130724545775596,0.905274914577603,-0.0425269773974324,-0.0836296341576584,-0.413058263550699,-0.0565321691871548,0.130724545775596,-0.105274914577603
